steps	episodes	elapsed	mean	median	stdev	max	min	low_con_average_q1	low_con_average_q2	low_con_average_q_func1_loss	low_con_average_q_func2_loss	low_con_average_policy_loss	low_con_q1_recent_variance	low_con_q2_recent_variance	low_con_policy_gradients_variance	low_con_policy_gradients_mean	low_con_policy_n_updates	low_con_q_func_n_updates	high_con_average_q1	high_con_average_q2	high_con_average_q_func1_loss	high_con_average_q_func2_loss	high_con_average_policy_loss	high_con_q1_recent_variance	high_con_q2_recent_variance	high_con_policy_gradients_variance	high_con_policy_gradients_mean	high_con_policy_n_updates	high_con_q_func_n_updates	final_x	final_y	final_z	state_reached_diff	state_reached_direction_diff	subgoals_mag_diff	subgoals_direction_diff
795101	992	23187.384412050247	-148.8750505939362	-137.58590645044256	124.31866787252497	-0.06069167950583326	-327.24192365079443	-558.7672	-559.78296	11.978838977813721	11.29355416059494	537.7282696533204	206344.81	205992.11	0.0	0.0	396301	792602	-17.578114	-17.602098	0.039435032615438105	0.03983481468632817	17.93777334213257	65.263504	66.864876	0.0	0.0	39631	79263	1.480774556201231	-0.019512032651690214	-0.2894429250213927	1.1642288238758514	-0.5345318369653269	1.1335762861823286	0.7709641211210779
800106	997	23331.64415049553	-263.2551548998105	-176.18568514075707	358.9596311794299	-0.04248033324988566	-1212.3069562028033	-562.566	-563.4264	12.037803602218627	11.397045674324035	546.2547555541992	66071.14	68795.086	0.0	0.0	398803	797607	-18.058804	-18.047918	0.04250313925556839	0.04432212073355913	17.996219749450685	34.06837	33.958435	0.0	0.0	39881	79763	-0.12746988661715386	0.12395098793205928	-0.3644392951843918	1.7299146238069747	0.9745591437040049	0.0001863923291799169	0.999999999708406
805112	1003	23487.50679206848	-246.5485312704898	-245.71858272685895	137.01223926571828	-0.08930973846855843	-441.75695536318926	-568.2431	-568.4815	12.184626784324646	11.565894615650176	552.3456900024414	82402.83	82625.27	0.0	0.0	401306	802613	-18.508902	-18.50322	0.04646870031952858	0.046350069418549536	18.07759244918823	76.86709	79.38072	0.0	0.0	40132	80264	-1.086170482719178	-0.02273136761573502	-0.17231953232313757	1.6268123297550505	0.5469920262346528	0.010343559992854546	0.9999858344915722
810120	1011	23636.607924222946	-345.45558470236057	-182.03245244208276	571.0053982300421	-0.06195630927896018	-1941.9091913462464	-556.84534	-556.6236	12.367749836444855	12.015847606658935	560.718130493164	44629.043	44986.65	0.0	0.0	403810	807621	-18.305895	-18.306131	0.0534660424105823	0.05680619403719902	18.064733352661133	92.71029	98.20777	0.0	0.0	40382	80764	-1.08618160853836	-0.02515962926155868	-0.17240858806919646	1.663081007423383	-0.6962843698263691	0.0047704753521908595	0.9999978805031646
815125	1016	23793.417114257812	-238.01907194619474	-256.06412850632694	114.81776085351596	-0.02211374122452513	-401.95144676223504	-582.7448	-582.4686	14.068928804397583	13.380384125709533	566.5490740966796	113946.48	112992.71	0.0	0.0	406313	812626	-18.133636	-18.134102	0.04416411027312279	0.04223927130922675	18.04238166809082	57.37135	58.891407	0.0	0.0	40632	81265	-1.4350486659311976	1.9054174501567966	-0.37789036289712385	1.3544948027704198	0.7569260175485898	0.005140459476677281	0.9999969245277233
820132	1023	23928.801075458527	-147.74528906364537	-168.24932681059397	139.02479259513854	-0.05069166136264377	-317.22935177926354	-577.3895	-576.7891	13.722366409301758	13.218272819519044	575.0466687011718	43424.2	42927.156	0.0	0.0	408816	817633	-17.997122	-18.001528	0.06099890074692667	0.052375217638909816	18.22179052352905	32.89489	32.866493	0.0	0.0	40883	81766	-1.0861996850557143	-0.021835264139303034	-0.1723483583690537	1.447970712588744	0.5218777202432215	0.0031312714284522946	0.9999982985821306
825140	1031	24088.295420885086	-187.03306012901493	-198.82106494126043	77.6306250555155	-77.3476861457936	-311.36915283621494	-589.2686	-590.4151	14.429151492118836	13.989908275604249	577.0337609863282	69244.14	72738.19	0.0	0.0	411320	822641	-18.470562	-18.47682	0.05816905188374221	0.05161322114057839	18.16023115158081	56.087017	57.445415	0.0	0.0	41133	82266	-0.03276237979494179	0.8943827058675455	-0.4341059631244806	1.5476661009917627	-0.4171323073625137	0.0016747128345716822	0.9999995164107379
830986	1038	24253.104648828506	-409.2913088831392	-221.928047938231	720.9603487382167	-0.08704686404509313	-2437.0063605708924	-609.8416	-610.7117	16.182193245887756	15.741268243789673	595.3102105712891	106059.39	106737.77	0.0	0.0	414243	828487	-18.485996	-18.507488	0.05903196030296385	0.05407282528467476	18.28810234069824	54.468353	56.237568	0.0	0.0	41425	82851	-1.0863267684739784	-0.02473369361350064	-0.17235289355515349	0.8868441951074638	-0.945336120618147	1.8885135116728458	-0.014258981187586145
835994	1046	24413.83855700493	-203.608572918939	-200.50014294389564	74.33277434354387	-107.0249151134937	-327.2430983054967	-612.7137	-610.83	16.059323344230652	15.516440720558167	600.0896911621094	140174.16	125693.016	0.0	0.0	416747	833495	-18.387674	-18.358335	0.06342774004675449	0.06729713328182697	18.36448667526245	43.385063	42.391396	0.0	0.0	41676	83352	-1.0863269193931715	-0.024745732824729805	-0.17235200156857677	1.2159059654957705	0.43389868136328247	0.011222179081030034	0.9999654264038297
841000	1052	24554.275505304337	-176.04183309287228	-204.23057120912824	145.35303816230154	-0.03623443567134425	-444.84111375560116	-606.8606	-603.49445	15.2109761095047	14.826693053245544	597.4309503173828	145784.88	100386.484	0.0	0.0	419250	838501	-18.310417	-18.314812	0.05949590262956917	0.05076672500930726	18.204421367645264	30.7728	30.853092	0.0	0.0	41926	83852	0.9493781497325593	0.07714548207127514	0.14772077380962334	1.1789308583898481	-0.3463793081607889	2.0093715145576887	-0.566661284779319
845004	1056	24677.05072236061	-133.71272991274782	-140.36993878099182	110.14352090614253	-0.04420602757135771	-300.30659784846927	-600.05286	-599.5569	17.011715507507326	16.309380164146422	601.8155920410156	71057.8	70154.35	0.0	0.0	421252	842505	-18.311344	-18.298773	0.05590897617861629	0.05015057536773384	18.370281505584718	47.882935	46.999447	0.0	0.0	42126	84253	-0.24237447999969652	0.7063242809802672	0.1528832470967052	1.4381318280280784	0.5813707765973866	0.005091534318137435	0.9999958510890744
850012	1064	24824.34845805168	-163.68890409859796	-158.7835570782231	111.44216051310316	-0.08957314706949852	-310.757638434355	-603.75995	-603.8117	14.846950993537902	14.349400110244751	599.8540887451172	82344.96	82213.11	0.0	0.0	423756	847513	-18.58925	-18.585464	0.0565761751960963	0.05522236197255552	18.240391540527344	73.75485	72.907486	0.0	0.0	42377	84754	0.924609899614939	0.1443262764601685	0.36299748380548325	1.5329979713703994	-0.9786067751397546	0.0026751560565642435	0.9999999355503076
855018	1070	24978.87291097641	-173.24413976415448	-188.0712161687337	80.21697990264539	-0.08044390821133816	-282.934273979608	-608.855	-608.0622	14.885975093841553	14.28606062412262	604.660859375	124947.234	124254.23	0.0	0.0	426259	852519	-18.38499	-18.400301	0.055290674697607754	0.05276573596522212	18.332312984466554	41.34213	42.414474	0.0	0.0	42627	85254	0.7447084337256726	0.8012558697976175	-0.09383311650482473	1.1969504748536406	-0.8571930722805761	0.0009527317953923252	0.9999999159833601
860025	1077	25134.898699760437	-173.35770402710622	-181.33319784055738	87.113895362855	-0.08344845048905879	-302.2754896095355	-601.9776	-602.4679	16.679013314247133	16.087757215499877	613.8588464355469	63387.992	64428.29	0.0	0.0	428763	857526	-18.562576	-18.571684	0.07230633756145835	0.0634811336826533	18.37357864379883	51.544678	53.80306	0.0	0.0	42877	85755	0.947434864895206	0.6439341855545495	0.2423825636707655	1.0612729683518334	-0.8542300554779286	1.3671943032995362	0.40590703776988435
865031	1083	25277.633900403976	-184.24708172856143	-215.06875240343746	149.7317737194475	-0.007272558462461011	-401.1191733181836	-617.8099	-617.93646	16.09773587703705	15.455605034828187	614.4896734619141	62750.26	62357.812	0.0	0.0	431266	862532	-19.779922	-19.780296	0.06319500956684351	0.06597578678280115	18.372915019989012	701.74646	735.89624	0.0	0.0	43128	86256	0.5772834417034025	0.028431468900457668	-0.0720416742298925	1.6033513643611548	0.5868849413042955	0.012654016767554536	0.9999795830764507
870036	1088	25433.083823680878	-188.0224402740574	-186.50975119800347	97.03921213408336	-0.08575601075730191	-337.4168596654965	-628.6578	-628.211	16.943006625175475	16.464628109931947	627.6414880371094	85615.29	81767.16	0.0	0.0	433768	867537	-18.505993	-18.52522	0.06802135610952974	0.06469846280291676	18.3575221824646	33.08912	33.95692	0.0	0.0	43378	86756	0.7757854520549914	0.34549905274112236	-0.510191652736072	1.7026008529835186	-0.2653953969054957	0.0006799220619871393	0.9999999258787919
875041	1093	25582.28282046318	-160.06976716420112	-170.8502984477837	108.35073654139283	-0.09048043336035519	-327.2396895578667	-620.43976	-620.5004	16.625887904167175	15.967834897041321	624.3765368652344	60208.887	58851.54	0.0	0.0	436271	872542	-18.174738	-18.162569	0.04814387612044811	0.045847823675721884	18.35334840774536	49.06333	48.69131	0.0	0.0	43628	87257	0.765053973366979	0.26974523187341837	0.02343456404706834	1.718633251327424	0.2938054040798278	0.0018276006726297082	0.9999994833937386
880047	1099	25730.83599948883	-152.19881681297403	-131.8844271832885	103.23649898834796	-0.08588270748759466	-311.0826988394227	-648.7108	-649.74774	16.37054597377777	15.501215090751648	626.3276849365234	120075.9	124437.67	0.0	0.0	438774	877548	-18.657433	-18.646528	0.06126131251454353	0.05894071236252785	18.437308559417726	33.113476	33.357826	0.0	0.0	43878	87757	-0.9731478659581072	0.29759661585848884	-0.03510398183565888	1.3660475162093217	-0.7541077281731795	0.0032846865327434225	0.9999987531113712
885052	1104	25879.8260037899	-181.33189591178362	-192.0356237786386	130.25769468621698	-0.05058447823585913	-443.7770616256532	-624.42926	-624.36786	15.75188268661499	15.195900220870971	632.0311291503906	87991.39	87487.33	0.0	0.0	441276	882553	-18.243383	-18.24656	0.059313925644382835	0.06713921937160194	18.486619205474852	38.79623	39.313766	0.0	0.0	44129	88258	0.24938320303998518	0.9027356877790103	-0.32149545100212495	1.4283218184222577	0.4215680566608954	0.003554970351354529	0.9999974531093014
890058	1110	26024.459488868713	-154.10418308175403	-161.99860911334383	126.04110361317106	-0.07182276091068546	-344.4182230820482	-627.1991	-628.1255	18.2749640083313	17.762652983665465	637.4273126220703	72477.17	74411.76	0.0	0.0	443779	887559	-19.319637	-19.306122	0.0925233421381563	0.0907638611830771	18.687181034088134	458.7491	459.26904	0.0	0.0	44379	88758	-1.0850340940819196	-0.0216985958149285	-0.17351829015870068	1.5250453812580838	-0.2237316375130459	0.002929326076462934	0.9999982475793581
895063	1115	26156.409769535065	-95.50555991992235	-95.73815311213568	94.28191261733366	-0.05529168465831276	-247.05618641518845	-652.2915	-652.15173	17.399336876869203	16.754496841430665	642.639009399414	93085.73	90808.234	0.0	0.0	446282	892564	-18.543156	-18.524324	0.0709188124909997	0.06323762588202954	18.41615909576416	49.709747	49.545956	0.0	0.0	44629	89259	0.11322417307719324	-0.1935134165153285	0.032095049526017494	1.1338840384682398	0.7420982164877143	2.268736588837928	-0.2651811562476505
900069	1121	26299.360343694687	-130.91889898018917	-127.18798802622499	114.33896385623538	-0.0762409253265829	-309.88207536242174	-640.74084	-639.7264	17.719414920806884	16.77597884654999	643.8230944824219	75642.58	73250.45	0.0	0.0	448785	897570	-18.188011	-18.180925	0.06041208613663912	0.05960237834602594	18.375659523010253	45.38468	44.971313	0.0	0.0	44879	89759	0.9851492743437482	0.15619690653433072	-0.4331152354985137	1.5452264359655847	0.5371601214447266	0.0008822421372270029	0.9999998840391889
905077	1129	26446.042929410934	-159.4827154772339	-175.76071540916223	96.43477533885533	-0.08055625297365757	-324.4690213979876	-655.24994	-656.2706	16.997415499687193	16.413247365951538	645.3365307617188	148391.52	152352.27	0.0	0.0	451289	902578	-19.63138	-19.64057	0.07064850488677621	0.061676399149000645	18.473885307312013	510.54926	555.16754	0.0	0.0	45130	90260	0.04023256167710554	0.8201472733554378	0.4533495580160527	1.7263572401051488	0.2894879184048045	0.0009552967200039933	0.999999859727024
910083	1135	26600.235970258713	-185.0850366455114	-192.8777548607245	76.6533834229021	-0.08152505946943579	-275.899886903062	-658.322	-658.624	16.79576375961304	16.18790668487549	646.3500958251954	90175.234	89719.62	0.0	0.0	453792	907584	-18.210432	-18.220509	0.07814563794061541	0.0751937915571034	18.478564472198485	34.674477	34.697094	0.0	0.0	45380	90761	0.10927918245598289	0.441239336269337	0.24003103258126335	1.4190139849033998	-0.1973541687856303	0.0017745462559166567	0.9999992485189217
915090	1142	26749.955547332764	-211.70877852349423	-197.3701361129938	162.08345142934456	-0.0787535075800007	-535.2749114190409	-653.90204	-655.3382	16.29150749206543	15.582581677436828	647.7834558105469	92801.44	94084.11	0.0	0.0	456295	912591	-18.477491	-18.488527	0.07716120183467864	0.06979037644341587	18.48702880859375	34.847717	34.99734	0.0	0.0	45630	91261	-1.0840269743237765	-0.022118038615100644	-0.17482803683317738	0.6215439211590336	-0.5559255516505972	1.2872102768661622	0.7353425438631106
920096	1148	26890.21730709076	-153.3814555599986	-156.89627447880986	124.75001338877412	-0.07766974726326252	-329.4575326745503	-665.06915	-664.39136	16.00885741233826	15.382292003631592	646.7770196533203	161224.11	156608.47	0.0	0.0	458798	917597	-18.838747	-18.853914	0.07320910431444645	0.0713158724270761	18.41958740234375	39.59151	41.96342	0.0	0.0	45881	91762	0.9183527518550254	-0.020645713439946256	0.3334448418182485	1.7399216038910756	-0.46857438753646763	0.0025450188096955697	0.9999991651061755
925105	1157	27028.158707618713	-149.24081001230817	-185.1853882200348	136.6136665383302	-0.050980770535928734	-327.32202090459964	-649.9814	-650.5859	16.49095684528351	15.52030276298523	650.4851373291016	75635.08	76058.61	0.0	0.0	461303	922606	-19.562603	-19.575304	0.09525127090513706	0.09153759298846126	18.662261753082277	592.1708	670.7773	0.0	0.0	46131	92263	-1.0861963682318356	-0.02602681367542392	-0.17244762973486671	1.7110954024992044	0.027832597682985766	0.007281000333266216	0.999990953740043
930110	1162	27169.811249017715	-163.69084556335125	-175.31258307012283	125.22440620667314	-0.0764726959130139	-327.23969849291115	-651.2234	-651.571	17.320512166023253	16.453671135902404	657.2987768554688	67429.42	67512.65	0.0	0.0	463805	927611	-18.556501	-18.566519	0.08285447031259537	0.07700919196009635	18.408487949371338	39.16981	38.698082	0.0	0.0	46381	92763	0.5906636838185158	0.2224746852711963	-0.3911526559447217	1.4624918959028763	0.412795393021909	0.00030664191678129494	0.999999981764619
935116	1168	27315.969436645508	-209.6246618758974	-243.50953178839455	119.21435485147366	-0.07574224200128307	-327.2396895578667	-660.0776	-661.0255	17.58954909324646	16.899860339164732	653.2755224609375	108049.71	107846.31	0.0	0.0	466308	932617	-19.398766	-19.386358	0.09480430295690895	0.0930323663726449	18.64652109146118	360.21774	339.84903	0.0	0.0	46632	93264	-0.45158221131326526	0.6365856872414262	-0.4245298727347172	1.3960797476138922	0.917134099002524	0.002129136339442688	0.9999998152498141
940122	1174	27468.586446285248	-211.7484840837296	-227.24603535550705	150.052056879945	-0.03497772259722773	-494.5393727183471	-657.44995	-656.28674	17.37919641494751	16.888498911857607	665.0598065185546	89716.086	84021.516	0.0	0.0	468811	937623	-18.315922	-18.316261	0.08481540543958545	0.07402114244177938	18.571558742523194	43.286514	43.119247	0.0	0.0	46882	93765	0.6850696025479344	0.8943655252972216	0.22304189097199623	1.6398950526716618	-0.6207136924824115	0.00640046220124327	0.9999953179607523
945130	1182	27632.70212674141	-197.47190190950667	-186.738156362275	70.43175477441552	-130.44272024708144	-310.8357165195458	-651.50867	-652.46814	15.317937932014466	14.400703520774842	656.718232421875	77495.17	78011.73	0.0	0.0	471315	942631	-18.542421	-18.564022	0.09470722896978259	0.09120742676779628	18.62285789489746	38.615723	39.989693	0.0	0.0	47132	94265	0.8315040947839563	0.3655888838824588	-0.14931011052084653	1.6845202071953382	-0.5925648060791248	0.0007337953750366381	0.9999999384365198
950135	1187	27786.8740773201	-205.3375740139653	-226.143272731094	103.34624387639788	-0.02005709219347482	-325.46644386622876	-664.43335	-665.18427	15.942342472076415	14.949317045211792	658.9491387939453	109692.54	107981.836	0.0	0.0	473818	947636	-20.128876	-20.181484	0.0764431009069085	0.07989764757454396	18.699744510650635	1145.4841	1235.3591	0.0	0.0	47383	94766	0.9888209845630269	0.6561976534964713	-0.11827567016999052	1.727099310105096	0.717994216385001	0.0003818318690823152	0.999999988159789
955142	1194	27926.250725269318	-116.96609850964366	-139.1192467885029	111.68733067090642	-0.02162721960522319	-312.7681085861531	-684.5321	-685.26666	17.751033277511596	16.431162552833555	666.4232299804687	122453.27	127470.65	0.0	0.0	476321	952643	-18.567545	-18.57252	0.08268107417970896	0.07753826066851616	18.497540245056154	39.791977	40.366608	0.0	0.0	47633	95267	0.9850314213707985	0.7657828012724144	-0.14678036360862612	1.6866437605608307	-0.9660748218240314	0.0010186225180504852	0.9999999878361235
960147	1199	28069.596331357956	-142.93563649466975	-130.07075904773495	121.808260090178	-0.06539346645172367	-327.2396895578667	-675.1235	-674.4565	18.331120948791504	17.224864892959594	668.3366943359375	251335.4	230774.62	0.0	0.0	478824	957648	-18.282852	-18.296434	0.07829656060785055	0.07921489918604493	18.694641647338866	46.982414	47.1067	0.0	0.0	47883	95767	0.9188552735282556	1.0280522798215728	-0.14506808078366173	0.5498982903276642	-0.1716494173484118	2.275176288321485	-0.9651334896595619
965152	1204	28216.5005941391	-196.00801071333663	-215.4882765451307	134.42795236544748	-0.042007181049660516	-439.84466733874	-676.1304	-671.0869	18.679436779022218	17.659124612808228	676.2290930175782	216131.28	119187.25	0.0	0.0	481326	962653	-19.616789	-19.608242	0.08740100113674998	0.0858139206841588	18.69218593597412	554.5658	589.59705	0.0	0.0	48134	96268	0.9653556405565817	-0.03239534179619097	0.29332818933737026	1.4256763233189862	-0.1765462169312873	0.0037774664486774925	0.9999965992217017
